Header Information_RECTYPE,TABLE,TABLE_NUMBER,TABLE_DESCRIPTION,SECTION,SECTION_DESCRIPTION,PART,PART_DESCRIPTION,ORDER,Variable Information_RECTYPE,VARIABLE_NAME,VARIABLE_DESCRIPTION,START_POSITION,FORMAT,CHANGE,CHANGE_TYPE
EAPA,EXPN,6,Detailed Expenditures Files,6,"Appliances, Household Equipment, and Other Selected Items",A,Purchase of Household Appliances,24,EAPA,QYEAR,"Year and quarter of the interview, for use in matching to the other files
 CODED
 20121  2012, 1st quarter
 20122  2012, 2nd quarter
 20123  2012, 3rd quarter
 20124  2012, 4th quarter
 20131  2013, 1st quarter
 BLS derived",1,CHAR(5),,
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QRTI_DDZ,"
",68,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QVH3MCMX,"Amount paid in premiums for automobile or other vehicle insurance, adjusted for business, during reference period
 
 BLS derived",69,NUM(8)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QVH3_CMX,"
",77,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QPR3MCMX,"Amount paid in premiums for homeownere or other vehicle insurance, adjusted for business, during reference period
 
 BLS derivedom a variable in ",78,NUM(8)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QPR3_CMX,"
",86,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QTN3MCMX,"Amount paid in premiums for tenantnere or other vehicle insurance, adjusted for business, during reference period",87,NUM(8)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QTN3_CMX,"
",95,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QLIFCMX,"Amount paid in premiums for life insurance or other policies which provide benefits in case of death during reference period
 BLS derived
",96,NUM(8)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QLIFCMX_,"
",104,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QOTHCMX,"Amount paid in premiums for other types of non-health insurance during reference period
 BLS derived
",105,NUM(8)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QOTHCMX_,"
",113,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSPTYPE,"Property code for insurance
 CODED
 1  The home in which you (your CU) currently live(s) or a home in which you (your CU) used to live
 2  A second home, vacation home or recreational property
 3  Unimproved land with no buildings on it or other owned property
 BLS derive",114,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSP_YPE,"
",115,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB1,"Combined insurance
 100 th
 CODED
 1  The home in which you (your CU) currently live(s) or a home in which you (your CU) used to live
 2  A second home, vacation home or recreational property
 3  Unimproved land with no buildings on it o",116,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB1_,"
",119,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB2,"See INSCMB1 for definition and source
",120,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB2_,"
",123,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB3,"See INSCMB1 for definition and source
",124,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB3_,"
",127,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB4,"See INSCMB1 for definition and source
",128,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB4_,"
",131,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB5,"See INSCMB1 for definition and source
",132,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB5_,"
",135,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB6,"See INSCMB1 for definition and source
",136,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB6_,"
",139,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB7,"See INSCMB1 for definition and source
",140,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB7_,"
",143,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB8,"See INSCMB1 for definition and source
",144,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB8_,"
",147,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB9,"See INSCMB1 for definition and source
",148,CHAR(3)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,INSCMB9_,"
",151,CHAR(1)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QLNGTCMX,"Amount paid for long term care insurance during the reference period
 BLS derived
",152,NUM(8)
EINB,EXPN,6,Detailed Expenditures Files,13,Insurance other than Health,B,Detailed Questions,40,EINB,QLNG_CMX,"
",160,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,TRIP_DBC,"
",27,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,NUMSAME,"Number of identical trips
 CAPI Section 18
",28,NUM(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,NUMSAME_,"
",30,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,EOTRIPMO,"Month ended
 CODED
 01-12 January-December
 13   Trip not yet ended
 CAPI Section 18
",31,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,EOTR_PMO,"
",33,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,NUMNIGHT,"How many nights did you (or any members of your CU) spend away from home on this trip?
 CAPI Section 18
",34,NUM(3)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,NUMN_GHT,"
",37,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,FOODDEAL,"Did the package deal include food and beverages? CODED
 1  Yes
 2  No
 CAPI Section 18
",38,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,FOOD_EAL,"
",39,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,LODGDEAL,"Did the package deal include lodging?
 CODED
 1  Yes
 2  No
 CAPI Section 18
",40,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,LODG_EAL,"
",41,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,TRANDEAL,"Did the package deal include transportation?
 CODED
 1  Yes
 2  No
 CAPI Section 18
",42,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,TRAN_EAL,"
",43,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,ELSEDEAL,"Did the package deal include anything else?
 CODED
 1  Yes
 2  No
 CAPI Section 18
",44,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,ELSE_EAL,"
",45,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMLOCALY,"Starting at the beginning of this trip, please tell me all the kinds of transportation you (or any members of your CU) used from the time you (they) left home to the time you (they) got back home.
 CODED
 01  Local (taxi, etc.)
 CAPI Section 18
",46,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMLO_ALY,"
",48,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMPLANEY,"See CMLOCALY for question and source.
 CODED
 02  Commercial airplane
",49,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMPL_NEY,"
",51,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMTRAINY,"See CMLOCALY for question and source.
 CODED
 03 Train
",52,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMTR_INY,"
",54,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMBUSY,"See CMLOCALY for question and source.
 CODED
 04  Bus
",55,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMBUSY_,"
",57,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMSHIPY,"See CMLOCALY for question and source.
 CODED
 05  Ship
",58,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMSHIPY_,"
",60,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTCARY,"See CMLOCALY for question and source.
 CODED
 06  Rented automobile",61,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTCARY_,"
",63,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTTRUCKY,"See CMLOCALY for question and source.
 CODED
 07  Rented truck or van
",64,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTTR_CKY,"
",66,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTMOPEDY,"See CMLOCALY for question and source.
 CODED
 08  Rented motorcycle or moped
",67,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTMO_EDY,"
",69,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTBOATY,"See CMLOCALY for question and source.
 CODED
 10  Rented boat or trailer
",73,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTBOATY_,"
",75,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTCAMPY,"See CMLOCALY for question and source.
 CODED
 11  Rented camper
",76,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTCAMPY_,"
",78,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTOTHERY,"See CMLOCALY for question and source.
 CODED
 12  Other rented vehicles
",79,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTOT_ERY,"
",81,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,PVCARY,"See CMLOCALY for question and source.
 CODED
 13  Automobile or other vehicles privately owned or leased by CU",82,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,PVCARY_,"
",84,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,PVELSEY,"See CMLOCALY for question and source.
 CODED
 16  Vehicle owned by someone else
",91,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,PVELSEY_,"
",93,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,PVTRANSY,"See CMLOCALY for question and source.
 CODED
 17  Other transport
",94,CHAR(2)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,PVTR_NSY,"
",96,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMLOCALX,"Amount spent for local transportation (taxi, etc.)
 
 BLS derived",97,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMLO_ALX,"
",105,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMPLANEX,"Amount spent for commercial airplanes
 BLS derived
",106,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMPL_NEX,"
",114,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMTRAINX,"Amount spent for trains
 BLS derived
",115,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMTR_INX,"
",123,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMBUSX,"Amount spent for buses
 BLS derived
",124,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMBUSX_,"
",132,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMSHIPX,"Amount spent for ships
 BLS derived
",133,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,CMSHIPX_,"
",141,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTCARX,"Amount spent for rented automobiles not including gas you (or any members of your CU) bought
 BLS derived",142,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTCARX_,"
",150,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTTRUCKX,"Amount spent for rented trucks or vans not including gas you (or any members of your CU) bought
 BLS derived
",151,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTTR_CKX,"
",159,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTMOPEDX,"Amount spent for rented motorcycles or mopeds not including gas you (or any members of your CU) bought
 BLS derived
",160,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTMO_EDX,"
",168,CHAR(1)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTBOATX,"Amount spent for rented boats or trailers not including gas you (or any members of your CU) bought
 BLS derived
",178,NUM(8)
ETRV,EXPN,6,Detailed Expenditures Files,18,Trips and Vacations,B,Trips Paid Entirely by CU and Partially Reimbursed Trips,49,ETRV,RTBOATX_,"
",186,CHAR(1)
